UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title,RiskScore
U00056,Mail,2025-03-13 07:50:04.548988,192.168.5.11,CRM,Chrome,Windows 10,Satış,Takım Lideri,35.0
U00072,SMS,2025-03-13 07:50:30.286892,192.168.9.122,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,36.5
U00004,SMS,2025-03-13 07:52:57.586195,192.168.8.116,Finance,Firefox,Windows 10,Yönetim,Müdür,36.5
U00003,Biometric,2025-03-13 07:55:44.324765,192.168.7.200,HR System,Edge,Windows 10,Finans,Takım Lideri,35.5
U00066,OTP,2025-03-13 08:11:58.782948,192.168.9.26,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,30.0
U00078,SMS,2025-03-13 08:14:11.428145,10.0.122.150,CRM,Safari,Windows 10,Finans,Stajyer,27.5
U00010,OTP,2025-03-13 08:14:53.696285,10.2.149.86,Finance,Firefox,Windows 11,Pazarlama,Takım Lideri,29.0
U00039,SMS,2025-03-13 08:19:51.942810,10.4.238.219,CRM,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00027,SMS,2025-03-13 08:21:15.752045,10.0.98.81,Email,Chrome,Windows 11,Yönetim,Takım Lideri,46.5
U00091,OTP,2025-03-13 08:22:29.634934,192.168.3.109,CRM,Safari,macOS,Bilgi İşlem,Direktör,27.5
U00065,SMS,2025-03-13 08:24:01.530315,192.168.6.134,CRM,Chrome,Windows 10,Yönetim,Uzman,27.5
U00039,SMS,2025-03-13 08:24:02.012927,10.4.59.148,CRM,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00100,Mail,2025-03-13 08:24:49.790403,10.2.228.74,Email,Chrome,Windows 10,Satış,Direktör,27.0
U00011,Mail,2025-03-13 08:29:20.176714,192.168.7.224,CRM,Chrome,Windows 10,Pazarlama,Takım Lideri,27.5
U00050,SMS,2025-03-13 08:31:26.278111,192.168.3.125,Admin Panel,Chrome,macOS,Finans,Müdür,30.0
U00016,SMS,2025-03-13 08:32:04.852176,192.168.5.21,Email,Opera,macOS,Yönetim,Genel Müdür,27.0
U00032,SMS,2025-03-13 08:37:08.457462,192.168.9.74,CRM,Edge,Windows 10,Finans,Uzman,27.5
U00028,OTP,2025-03-13 08:59:31.337622,10.3.187.87,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,27.5
U00067,SMS,2025-03-13 08:59:37.107492,10.3.244.91,CRM,Chrome,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00048,OTP,2025-03-13 08:59:56.425979,192.168.5.194,HR System,Firefox,Ubuntu,Pazarlama,Takım Lideri,28.0
U00010,SMS,2025-03-13 09:06:06.629488,10.2.79.219,CRM,Firefox,Windows 10,Pazarlama,Takım Lideri,40.0
U00091,OTP,2025-03-13 09:14:53.634857,192.168.3.18,Email,Safari,macOS,Bilgi İşlem,Direktör,27.0
U00055,OTP,2025-03-13 09:14:59.292484,192.168.6.81,Email,Chrome,Windows 11,Satış,Stajyer,27.0
U00061,OTP,2025-03-13 09:15:39.141879,192.168.2.57,Email,Chrome,Windows 10,Pazarlama,Müdür,27.0
U00061,OTP,2025-03-13 09:15:55.141927,192.168.2.127,CRM,Chrome,Windows 10,Pazarlama,Müdür,27.5
U00046,Biometric,2025-03-13 09:16:20.929676,192.168.3.20,Finance,Chrome,Windows 11,Finans,Direktör,29.0
U00095,Mail,2025-03-13 09:30:58.826660,192.168.6.238,CRM,Firefox,Ubuntu,Pazarlama,Genel Müdür,27.5
U00005,Mail,2025-03-13 09:33:51.913990,10.4.191.82,CRM,Firefox,Windows 10,Finans,Genel Müdür,27.5
U00010,OTP,2025-03-13 09:34:21.684081,10.2.32.202,CRM,Firefox,Windows 11,Pazarlama,Takım Lideri,27.5
U00014,Biometric,2025-03-13 09:36:38.269734,192.168.7.210,HR System,Safari,Linux,Bilgi İşlem,Direktör,28.0
U00029,SMS,2025-03-13 09:38:25.716741,192.168.4.70,Email,Safari,Windows 10,İnsan Kaynakları,Stajyer,27.0
U00092,SMS,2025-03-13 09:43:06.967372,10.2.235.60,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,29.0
U00081,Mail,2025-03-13 09:45:26.099241,192.168.0.45,Email,Edge,Windows 11,Finans,Takım Lideri,49.5
U00057,SMS,2025-03-13 09:57:56.938913,10.0.123.80,HR System,Firefox,Linux,Bilgi İşlem,Direktör,28.0
U00031,SMS,2025-03-13 10:01:05.220632,192.168.1.187,CRM,Edge,Windows 11,Yönetim,Takım Lideri,27.5
U00040,OTP,2025-03-13 10:01:36.136592,10.3.245.63,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00078,SMS,2025-03-13 10:02:51.373347,10.0.37.22,Admin Panel,Safari,Windows 10,Finans,Stajyer,30.0
U00020,SMS,2025-03-13 10:14:25.958571,10.3.216.21,Finance,Safari,Windows 10,Satış,Genel Müdür,29.0
U00048,OTP,2025-03-13 10:16:18.425926,192.168.5.117,Finance,Firefox,Ubuntu,Pazarlama,Takım Lideri,29.0
U00099,SMS,2025-03-13 10:23:27.167410,192.168.9.25,HR System,Chrome,Linux,Pazarlama,Direktör,28.0
U00025,OTP,2025-03-13 10:28:16.170120,192.168.8.222,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,27.5
U00073,OTP,2025-03-13 10:37:39.568409,192.168.5.207,CRM,Chrome,Linux,Yönetim,Uzman,27.5
U00059,OTP,2025-03-13 10:37:47.745420,192.168.7.91,Finance,Chrome,Ubuntu,Bilgi İşlem,Müdür,29.0
U00025,OTP,2025-03-13 10:40:31.170018,192.168.8.144,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,27.5
U00009,Mail,2025-03-13 10:41:39.186482,192.168.6.83,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00044,Mail,2025-03-13 10:53:41.213098,192.168.4.17,CRM,Edge,Linux,Bilgi İşlem,Uzman,48.0
U00067,SMS,2025-03-13 11:03:08.119568,10.3.15.206,CRM,Chrome,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00082,OTP,2025-03-13 11:12:00.487941,10.1.127.243,HR System,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,28.0
U00070,SMS,2025-03-13 11:12:23.713370,10.2.232.177,HR System,Firefox,Windows 10,Finans,Genel Müdür,28.0
U00034,Biometric,2025-03-13 11:14:26.299166,10.4.96.181,Email,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.0
U00096,SMS,2025-03-13 11:15:14.151215,192.168.1.253,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,27.0
U00100,Mail,2025-03-13 11:16:02.846224,10.2.195.97,Email,Chrome,Windows 10,Satış,Direktör,27.0
U00008,SMS,2025-03-13 11:19:16.789591,192.168.0.151,CRM,Chrome,macOS,Pazarlama,Stajyer,27.5
U00033,OTP,2025-03-13 11:19:26.022724,192.168.7.113,CRM,Edge,Windows 10,Bilgi İşlem,Direktör,27.5
U00007,OTP,2025-03-13 11:21:39.419425,192.168.1.105,Finance,Chrome,macOS,Satış,Stajyer,29.0
U00078,SMS,2025-03-13 11:23:46.486069,10.1.3.87,Admin Panel,Safari,Windows 10,Finans,Stajyer,30.0
U00079,Mail,2025-03-13 11:24:23.498501,192.168.8.176,Email,Chrome,Windows 11,Pazarlama,Takım Lideri,27.0
U00045,SMS,2025-03-13 11:40:25.483376,192.168.3.133,Email,Chrome,Windows 11,Pazarlama,Stajyer,27.0
U00081,SMS,2025-03-13 11:45:04.099353,192.168.0.198,CRM,Chrome,macOS,Finans,Takım Lideri,27.5
U00039,SMS,2025-03-13 11:45:27.000656,10.4.154.117,CRM,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00088,Mail,2025-03-13 11:46:17.141133,10.4.142.103,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,27.0
U00043,SMS,2025-03-13 11:46:24.783108,10.2.199.174,Email,Chrome,Linux,Satış,Stajyer,27.0
U00007,OTP,2025-03-13 11:48:53.419328,192.168.1.37,HR System,Chrome,macOS,Satış,Stajyer,28.0
U00013,Mail,2025-03-13 11:52:03.827710,192.168.2.163,Admin Panel,Opera,Linux,Pazarlama,Uzman,56.5
U00055,OTP,2025-03-13 11:53:56.292433,192.168.6.61,CRM,Chrome,Windows 11,Satış,Stajyer,27.5
U00031,SMS,2025-03-13 12:06:07.220732,192.168.1.129,CRM,Edge,Windows 11,Yönetim,Takım Lideri,27.5
U00051,Biometric,2025-03-13 12:13:01.651100,10.4.226.205,Admin Panel,Opera,Ubuntu,İnsan Kaynakları,Direktör,45.5
U00077,OTP,2025-03-13 12:14:49.173674,192.168.0.62,CRM,Firefox,macOS,İnsan Kaynakları,Genel Müdür,33.5
U00002,SMS,2025-03-13 12:14:57.484803,10.0.136.197,CRM,Chrome,Linux,Pazarlama,Direktör,27.5
U00067,SMS,2025-03-13 12:25:59.052126,10.3.108.131,CRM,Chrome,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00023,SMS,2025-03-13 12:28:56.968087,10.0.178.110,CRM,Firefox,Windows 11,Bilgi İşlem,Stajyer,27.5
U00021,OTP,2025-03-13 12:33:46.384379,192.168.7.236,CRM,Safari,Windows 10,Bilgi İşlem,Uzman,27.5
U00084,OTP,2025-03-13 12:37:51.910914,192.168.4.192,CRM,Edge,Ubuntu,Finans,Direktör,27.5
U00077,SMS,2025-03-13 12:44:14.173738,192.168.0.108,CRM,Firefox,macOS,İnsan Kaynakları,Genel Müdür,27.5
U00012,OTP,2025-03-13 12:46:05.506201,10.1.48.197,Email,Safari,Windows 11,Bilgi İşlem,Takım Lideri,27.0
U00063,SMS,2025-03-13 12:55:45.063895,192.168.2.187,Admin Panel,Firefox,macOS,Pazarlama,Takım Lideri,47.5
U00001,SMS,2025-03-13 12:59:04.160447,192.168.3.71,Finance,Firefox,Windows 11,Yönetim,Stajyer,29.0
U00002,SMS,2025-03-13 13:32:15.540652,192.168.8.32,CRM,Chrome,Linux,Pazarlama,Direktör,27.5
U00092,SMS,2025-03-13 13:42:24.955086,10.2.241.212,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,29.0
U00016,SMS,2025-03-13 13:48:59.852273,192.168.5.214,Email,Opera,macOS,Yönetim,Genel Müdür,27.0
U00081,SMS,2025-03-13 13:49:37.099296,192.168.0.189,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00065,SMS,2025-03-13 13:53:30.530265,192.168.6.88,Admin Panel,Chrome,Windows 10,Yönetim,Uzman,30.0
U00038,OTP,2025-03-13 13:56:02.724840,192.168.6.237,HR System,Firefox,Windows 11,Bilgi İşlem,Müdür,44.0
U00009,Mail,2025-03-13 14:00:44.186530,192.168.7.56,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00011,Mail,2025-03-13 14:07:29.176764,192.168.7.32,Admin Panel,Chrome,Windows 10,Pazarlama,Takım Lideri,30.0
U00061,OTP,2025-03-13 14:11:32.141975,10.3.60.29,Email,Chrome,Windows 10,Pazarlama,Müdür,27.0
U00053,OTP,2025-03-13 14:14:25.822862,192.168.7.158,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,29.0
U00018,SMS,2025-03-13 14:19:31.259438,192.168.7.237,Email,Chrome,macOS,Finans,Takım Lideri,27.0
U00090,OTP,2025-03-13 14:28:03.258423,192.168.2.158,HR System,Firefox,Windows 11,Bilgi İşlem,Takım Lideri,28.0
U00045,SMS,2025-03-13 14:33:55.483327,192.168.3.250,Finance,Chrome,Windows 11,Pazarlama,Stajyer,29.0
U00065,SMS,2025-03-13 14:37:33.530215,192.168.6.182,Admin Panel,Chrome,Windows 10,Yönetim,Uzman,30.0
U00008,SMS,2025-03-13 14:39:21.789690,192.168.7.230,CRM,Chrome,macOS,Pazarlama,Stajyer,27.5
U00001,SMS,2025-03-13 14:43:59.160397,192.168.3.86,Admin Panel,Safari,Windows 11,Yönetim,Stajyer,41.0
U00011,SMS,2025-03-13 14:52:07.176663,192.168.7.103,Finance,Opera,Linux,Pazarlama,Takım Lideri,52.5
U00029,SMS,2025-03-13 14:52:19.716690,192.168.9.51,Email,Safari,Windows 10,İnsan Kaynakları,Stajyer,27.0
U00057,SMS,2025-03-13 14:55:49.995778,10.0.59.230,Finance,Firefox,Linux,Bilgi İşlem,Direktör,29.0
U00026,SMS,2025-03-13 15:06:48.434354,192.168.4.131,Email,Chrome,Windows 10,Pazarlama,Genel Müdür,27.0
U00041,SMS,2025-03-13 15:13:21.256972,192.168.4.8,CRM,Chrome,Windows 11,Pazarlama,Genel Müdür,27.5
U00060,Biometric,2025-03-13 15:15:59.944756,192.168.1.24,Email,Firefox,Windows 11,Finans,Direktör,27.0
U00004,SMS,2025-03-13 15:16:38.586142,192.168.8.196,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00025,OTP,2025-03-13 15:21:55.170068,192.168.8.104,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,27.5
U00024,OTP,2025-03-13 15:28:09.850543,192.168.2.224,CRM,Firefox,Windows 10,Pazarlama,Stajyer,27.5
U00093,OTP,2025-03-13 15:30:05.176705,192.168.5.223,Finance,Edge,Windows 10,İnsan Kaynakları,Müdür,29.0
U00016,SMS,2025-03-13 15:30:08.852225,192.168.5.212,Email,Opera,macOS,Yönetim,Genel Müdür,27.0
U00092,SMS,2025-03-13 15:34:54.024987,10.2.8.138,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,29.0
U00033,OTP,2025-03-13 15:35:16.022668,192.168.9.195,Finance,Edge,Windows 10,Bilgi İşlem,Direktör,29.0
U00098,OTP,2025-03-13 15:38:18.628964,192.168.5.95,Email,Edge,macOS,Bilgi İşlem,Uzman,38.0
U00022,Biometric,2025-03-13 15:39:10.593180,192.168.6.85,HR System,Chrome,macOS,Finans,Direktör,28.0
U00080,SMS,2025-03-13 15:47:16.889654,192.168.4.138,Email,Firefox,Windows 11,Pazarlama,Genel Müdür,27.0
U00029,SMS,2025-03-13 15:52:25.716640,192.168.4.202,Email,Safari,Windows 10,İnsan Kaynakları,Stajyer,27.0
U00087,Mail,2025-03-13 15:56:10.629157,192.168.8.207,HR System,Firefox,macOS,Yönetim,Uzman,28.0
U00064,Mail,2025-03-13 16:05:49.530115,192.168.0.64,CRM,Safari,Windows 10,Pazarlama,Müdür,27.5
U00036,Mail,2025-03-13 16:08:22.990354,10.3.158.80,CRM,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.5
U00086,Mail,2025-03-13 16:08:41.610023,192.168.7.203,Admin Panel,Safari,Windows 10,Finans,Direktör,30.0
U00074,SMS,2025-03-13 16:13:00.110319,192.168.4.189,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,28.0
U00019,OTP,2025-03-13 16:14:00.633391,192.168.8.181,CRM,Chrome,macOS,Satış,Stajyer,27.5
U00085,SMS,2025-03-13 16:16:06.231533,192.168.3.151,Email,Opera,Windows 11,Yönetim,Takım Lideri,37.0
U00032,SMS,2025-03-13 16:29:36.445245,10.0.239.21,Admin Panel,Chrome,Linux,Finans,Uzman,40.0
U00043,SMS,2025-03-13 16:33:28.923473,10.2.98.249,Email,Chrome,Linux,Satış,Stajyer,27.0
U00062,Mail,2025-03-13 16:39:01.531062,10.3.166.3,Email,Chrome,macOS,Pazarlama,Direktör,27.0
U00076,Mail,2025-03-13 16:43:14.282543,10.1.9.29,HR System,Safari,Windows 10,Yönetim,Genel Müdür,28.0
U00097,OTP,2025-03-13 16:52:01.293306,192.168.3.193,Finance,Safari,macOS,Pazarlama,Stajyer,29.0
U00028,OTP,2025-03-13 16:53:20.391257,10.3.47.168,Email,Chrome,Ubuntu,Pazarlama,Stajyer,27.0
U00038,SMS,2025-03-13 16:56:04.724890,192.168.6.98,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,28.0
U00041,SMS,2025-03-13 16:58:24.256921,192.168.4.18,CRM,Chrome,Windows 11,Pazarlama,Genel Müdür,27.5
U00074,SMS,2025-03-13 16:59:15.039634,10.3.78.63,CRM,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,27.5
U00009,SMS,2025-03-13 17:00:35.186579,192.168.0.242,Email,Edge,Windows 10,Yönetim,Stajyer,41.5
U00040,OTP,2025-03-13 17:00:54.104676,10.3.63.180,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00001,SMS,2025-03-13 17:02:54.160344,192.168.3.16,HR System,Firefox,Windows 11,Yönetim,Stajyer,28.0
U00074,SMS,2025-03-13 17:04:56.097876,10.3.206.235,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,28.0
U00091,OTP,2025-03-13 17:09:17.579866,10.3.191.59,CRM,Safari,macOS,Bilgi İşlem,Direktör,27.5
U00048,OTP,2025-03-13 17:10:49.425851,192.168.5.27,HR System,Firefox,Ubuntu,Pazarlama,Takım Lideri,28.0
U00056,Mail,2025-03-13 17:14:08.548940,192.168.2.199,Email,Chrome,Windows 10,Satış,Takım Lideri,27.0
U00036,SMS,2025-03-13 17:20:14.978431,10.3.211.82,Email,Edge,Linux,Bilgi İşlem,Genel Müdür,44.5
U00099,SMS,2025-03-13 17:23:09.167319,192.168.1.59,Email,Chrome,Linux,Pazarlama,Direktör,27.0
U00087,Mail,2025-03-13 17:28:19.629214,10.3.190.255,Admin Panel,Firefox,macOS,Yönetim,Uzman,30.0
U00005,Mail,2025-03-13 17:28:36.007935,10.4.149.228,CRM,Firefox,Windows 10,Finans,Genel Müdür,27.5
U00017,Biometric,2025-03-13 17:32:43.994826,192.168.0.152,CRM,Edge,Linux,Finans,Direktör,27.5
U00086,Mail,2025-03-13 17:36:26.610072,192.168.7.249,CRM,Safari,Windows 10,Finans,Direktör,27.5
U00023,SMS,2025-03-13 17:37:30.912664,10.0.38.84,Email,Firefox,Windows 11,Bilgi İşlem,Stajyer,27.0
U00019,OTP,2025-03-13 17:37:31.633468,10.3.40.24,CRM,Chrome,macOS,Satış,Stajyer,27.5
U00037,SMS,2025-03-13 17:41:51.521653,192.168.3.11,Finance,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,29.0
U00050,SMS,2025-03-13 17:42:02.278062,192.168.2.122,Finance,Chrome,macOS,Finans,Müdür,29.0
U00072,SMS,2025-03-13 17:57:15.286947,192.168.0.70,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00063,Biometric,2025-03-13 17:59:25.063791,192.168.2.51,Admin Panel,Safari,Windows 11,Pazarlama,Takım Lideri,30.0
U00066,OTP,2025-03-13 18:06:42.783079,192.168.9.137,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,37.5
U00018,SMS,2025-03-13 18:12:28.259487,192.168.7.226,Admin Panel,Chrome,macOS,Finans,Takım Lideri,37.5
U00032,SMS,2025-03-13 18:22:33.457535,10.0.111.221,CRM,Edge,Windows 10,Finans,Uzman,35.0
U00035,SMS,2025-03-13 18:22:48.109430,192.168.3.223,Email,Safari,Windows 11,Satış,Müdür,34.5
U00030,Mail,2025-03-13 18:23:48.024883,192.168.2.14,Admin Panel,Safari,Windows 10,Bilgi İşlem,Direktör,37.5
U00017,Biometric,2025-03-13 18:26:08.994924,192.168.0.133,Admin Panel,Edge,Linux,Finans,Direktör,37.5
U00042,SMS,2025-03-13 18:28:10.679047,192.168.4.153,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,34.5
U00019,OTP,2025-03-13 18:28:21.645485,10.3.158.251,Email,Chrome,macOS,Satış,Stajyer,34.5
U00090,OTP,2025-03-13 18:41:55.258375,192.168.2.250,HR System,Firefox,Windows 11,Bilgi İşlem,Takım Lideri,35.5
U00084,OTP,2025-03-13 18:42:46.910867,192.168.4.158,Email,Edge,Ubuntu,Finans,Direktör,34.5
U00082,OTP,2025-03-13 18:46:01.487880,192.168.2.147,CRM,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,35.0
U00075,Mail,2025-03-13 19:06:56.874349,192.168.4.174,Finance,Safari,Windows 11,Finans,Direktör,36.5
U00006,Mail,2025-03-13 19:26:07.009429,10.2.137.206,Finance,Firefox,Windows 10,Finans,Takım Lideri,36.5
U00006,Mail,2025-03-13 19:38:29.075942,192.168.6.7,Finance,Firefox,Windows 10,Finans,Takım Lideri,36.5
U00041,SMS,2025-03-13 19:46:03.257022,192.168.4.252,CRM,Chrome,Windows 11,Pazarlama,Genel Müdür,35.0
U00100,Mail,2025-03-13 19:48:34.790333,192.168.4.147,HR System,Chrome,Windows 10,Satış,Direktör,35.5
U00054,OTP,2025-03-13 20:08:09.282494,10.1.74.54,Email,Safari,Linux,Satış,Takım Lideri,34.5
U00085,SMS,2025-03-13 20:28:30.231486,192.168.3.62,CRM,Firefox,macOS,Yönetim,Takım Lideri,35.0
U00063,Biometric,2025-03-13 20:42:54.063841,192.168.2.86,Admin Panel,Safari,Windows 11,Pazarlama,Takım Lideri,37.5
U00027,OTP,2025-03-13 20:48:16.751963,192.168.4.51,CRM,Edge,macOS,Yönetim,Takım Lideri,35.0
U00057,SMS,2025-03-13 20:54:10.007786,192.168.2.113,Finance,Firefox,Linux,Bilgi İşlem,Direktör,36.5
U00003,Biometric,2025-03-13 20:56:48.324669,192.168.7.202,CRM,Edge,Windows 10,Finans,Takım Lideri,35.0
U00046,Biometric,2025-03-13 20:56:54.929580,192.168.2.29,Finance,Chrome,Windows 11,Finans,Direktör,36.5
U00006,Mail,2025-03-13 20:58:46.063799,10.2.184.67,Finance,Firefox,Windows 10,Finans,Takım Lideri,36.5
U00027,OTP,2025-03-13 21:21:17.696816,10.1.9.140,Email,Safari,Linux,Yönetim,Takım Lideri,46.5
U00023,SMS,2025-03-13 21:22:54.980272,10.0.205.77,Email,Firefox,Windows 11,Bilgi İşlem,Stajyer,34.5
U00018,SMS,2025-03-13 21:43:49.259389,192.168.7.107,Email,Chrome,macOS,Finans,Takım Lideri,34.5
U00049,SMS,2025-03-13 21:46:52.000604,192.168.2.68,CRM,Opera,Windows 10,Yönetim,Direktör,35.0
U00082,OTP,2025-03-13 21:55:11.476083,10.1.93.218,CRM,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,35.0
U00017,Biometric,2025-03-13 22:00:59.994874,192.168.4.157,Email,Safari,Windows 10,Finans,Direktör,51.5
U00071,Mail,2025-03-13 22:09:39.960861,192.168.3.119,Admin Panel,Safari,Windows 11,Yönetim,Müdür,42.5
U00089,Mail,2025-03-13 22:20:30.981795,192.168.3.125,Admin Panel,Edge,Ubuntu,Pazarlama,Uzman,69.0
U00089,SMS,2025-03-13 22:52:27.981848,192.168.3.187,HR System,Chrome,macOS,Pazarlama,Uzman,40.5
U00046,Biometric,2025-03-13 22:55:30.929628,192.168.2.38,Finance,Chrome,Windows 11,Finans,Direktör,41.5
U00083,Mail,2025-03-13 23:10:05.891395,192.168.7.74,CRM,Firefox,Ubuntu,Satış,Direktör,40.0
U00087,Mail,2025-03-13 23:24:11.629107,192.168.8.34,Admin Panel,Firefox,macOS,Yönetim,Uzman,42.5
U00031,SMS,2025-03-13 23:27:18.220683,192.168.1.77,CRM,Edge,Windows 11,Yönetim,Takım Lideri,40.0
U00012,OTP,2025-03-13 23:30:35.562225,192.168.0.176,Finance,Safari,Windows 11,Bilgi İşlem,Takım Lideri,41.5
U00080,SMS,2025-03-13 23:35:47.889606,192.168.4.58,CRM,Firefox,Windows 11,Pazarlama,Genel Müdür,40.0
U00015,OTP,2025-03-13 23:36:14.589233,192.168.3.148,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,42.5
U00007,OTP,2025-03-13 23:52:23.419377,192.168.1.50,Finance,Chrome,macOS,Satış,Stajyer,41.5
U00068,Mail,2025-03-14 06:03:55.908576,10.2.224.114,HR System,Safari,Ubuntu,Pazarlama,Müdür,38.0
U00058,Biometric,2025-03-14 06:07:57.534463,192.168.2.233,Email,Chrome,macOS,Satış,Stajyer,37.0
U00026,SMS,2025-03-14 06:09:48.434501,192.168.4.195,CRM,Chrome,Windows 10,Pazarlama,Genel Müdür,37.5
U00015,OTP,2025-03-14 06:10:30.589332,192.168.3.186,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,40.0
U00064,Mail,2025-03-14 06:18:09.655358,192.168.9.103,Email,Safari,Windows 10,Pazarlama,Müdür,37.0
U00053,OTP,2025-03-14 06:32:19.822959,192.168.7.244,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,39.0
U00076,Mail,2025-03-14 06:33:37.350637,192.168.1.72,HR System,Safari,Windows 10,Yönetim,Genel Müdür,38.0
U00080,SMS,2025-03-14 06:40:18.889801,192.168.4.223,Email,Firefox,Windows 11,Pazarlama,Genel Müdür,37.0
U00017,Biometric,2025-03-14 06:40:21.995069,192.168.0.14,Admin Panel,Edge,Linux,Finans,Direktör,40.0
U00080,OTP,2025-03-14 06:40:37.889703,192.168.4.245,Email,Opera,Ubuntu,Pazarlama,Genel Müdür,53.0
U00064,Mail,2025-03-14 06:54:29.597055,10.4.41.59,Email,Safari,Windows 10,Pazarlama,Müdür,37.0
U00010,OTP,2025-03-14 06:58:35.762923,192.168.5.41,CRM,Firefox,Windows 11,Pazarlama,Takım Lideri,37.5
U00025,OTP,2025-03-14 06:58:58.182287,192.168.8.179,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,37.5
U00056,Mail,2025-03-14 07:08:59.549085,192.168.5.16,CRM,Chrome,Windows 10,Satış,Takım Lideri,35.0
U00014,Biometric,2025-03-14 07:09:26.269783,192.168.7.219,HR System,Safari,Linux,Bilgi İşlem,Direktör,35.5
U00070,SMS,2025-03-14 07:11:57.725551,10.1.98.21,Finance,Firefox,Windows 10,Finans,Genel Müdür,36.5
U00089,SMS,2025-03-14 07:13:39.981898,192.168.3.175,HR System,Chrome,macOS,Pazarlama,Uzman,35.5
U00051,Mail,2025-03-14 07:18:47.716465,10.4.85.225,HR System,Edge,Ubuntu,İnsan Kaynakları,Direktör,35.5
U00070,SMS,2025-03-14 07:20:02.725485,192.168.9.206,HR System,Firefox,Windows 10,Finans,Genel Müdür,35.5
U00078,SMS,2025-03-14 07:28:21.565436,10.0.40.81,Admin Panel,Safari,Windows 10,Finans,Stajyer,37.5
U00071,Mail,2025-03-14 07:28:47.973203,192.168.3.245,Admin Panel,Safari,Windows 11,Yönetim,Müdür,37.5
U00081,SMS,2025-03-14 07:30:46.099409,192.168.0.77,HR System,Chrome,macOS,Finans,Takım Lideri,35.5
U00006,Mail,2025-03-14 07:33:30.185382,10.2.128.6,CRM,Firefox,Windows 10,Finans,Takım Lideri,35.0
U00024,OTP,2025-03-14 07:36:18.850655,192.168.2.186,CRM,Firefox,Windows 10,Pazarlama,Stajyer,35.0
U00085,SMS,2025-03-14 07:37:02.231582,192.168.3.48,Email,Firefox,macOS,Yönetim,Takım Lideri,34.5
U00078,SMS,2025-03-14 07:39:15.553454,10.0.194.251,Admin Panel,Safari,Windows 10,Finans,Stajyer,37.5
U00027,OTP,2025-03-14 07:39:40.818063,192.168.4.211,Finance,Edge,macOS,Yönetim,Takım Lideri,36.5
U00074,SMS,2025-03-14 07:44:11.110392,10.3.128.72,CRM,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,35.0
U00032,Mail,2025-03-14 07:57:43.512034,192.168.4.81,HR System,Chrome,Linux,Finans,Uzman,60.0
U00100,Mail,2025-03-14 08:03:14.858355,10.2.72.212,Email,Chrome,Windows 10,Satış,Direktör,27.0
U00093,OTP,2025-03-14 08:03:42.176756,192.168.5.18,Finance,Edge,Windows 10,İnsan Kaynakları,Müdür,29.0
U00036,Mail,2025-03-14 08:13:52.099810,10.3.246.207,CRM,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.5
U00017,Biometric,2025-03-14 08:14:20.994974,192.168.0.55,CRM,Edge,Linux,Finans,Direktör,27.5
